15;0;0,061
16;0;0,067
17;0;0,073
18;0;0,079
19;0;0,085
20;0;0,09
21;0;0,086
22;0;0,082
23;0;0,078
24;0;0,074
25;0;0,07
26;0;0,066
27;0;0,062
28;0;0,058
29;0;0,054
30;0;0,05
31;0;0,046
32;0;0,042
33;0;0,038
34;0;0,034
35;0;0,03
36;0;0,026
37;0;0,022
38;0;0,018
39;0;0,014
40;0;0,01
41;0;0,006
42;0;0,006
43;0;0,006
44;0;0,002
45;0;0,002
15;0;0,061
16;0;0,067
17;0;0,073
18;0;0,079
19;0;0,085
20;0;0,09
21;0;0,086
22;0;0,082
23;0;0,078
24;0;0,074
25;0;0,07
26;0;0,066
27;0;0,062
28;0;0,058
29;0;0,054
30;0;0,05
31;0;0,046
32;0;0,042
33;0;0,038
34;0;0,034
35;0;0,03
36;0;0,026
37;0;0,022
38;0;0,018
39;0;0,014
40;0;0,01
41;0;0,006
42;0;0,006
43;0;0,006
44;0;0,002
45;0;0,002
15;0;0,061
16;0;0,067
17;0;0,073
18;0;0,079
19;0;0,085
20;0;0,09
21;0;0,086
22;0;0,082
23;0;0,078
24;0;0,074
25;0;0,07
26;0;0,066
27;0;0,062
28;0;0,058
29;0;0,054
30;0;0,05
31;0;0,046
32;0;0,042
33;0;0,038
34;0;0,034
35;0;0,03
36;0;0,026
37;0;0,022
38;0;0,018
39;0;0,014
40;0;0,01
41;0;0,006
42;0;0,006
43;0;0,006
44;0;0,002
45;0;0,002
15;0;0,031
16;0;0,037
17;0;0,043
18;0;0,049
19;0;0,055
20;0;0,061
21;0;0,067
22;0;0,073
23;0;0,079
24;0;0,085
25;0;0,09
26;0;0,085
27;0;0,08
28;0;0,075
29;0;0,07
30;0;0,065
31;0;0,06
32;0;0,055
33;0;0,05
34;0;0,045
35;0;0,04
36;0;0,035
37;0;0,03
38;0;0,025
39;0;0,02
40;0;0,015
41;0;0,01
42;0;0,01
43;0;0,005
44;0;0,005
45;0;0,005
15;0;0,031
16;0;0,037
17;0;0,043
18;0;0,049
19;0;0,055
20;0;0,061
21;0;0,067
22;0;0,073
23;0;0,079
24;0;0,085
25;0;0,09
26;0;0,085
27;0;0,08
28;0;0,075
29;0;0,07
30;0;0,065
31;0;0,06
32;0;0,055
33;0;0,05
34;0;0,045
35;0;0,04
36;0;0,035
37;0;0,03
38;0;0,025
39;0;0,02
40;0;0,015
41;0;0,01
42;0;0,01
43;0;0,005
44;0;0,005
45;0;0,005
15;0;0,001
16;0;0,007
17;0;0,013
18;0;0,019
19;0;0,025
20;0;0,031
21;0;0,037
22;0;0,043
23;0;0,049
24;0;0,055
25;0;0,061
26;0;0,067
27;0;0,073
28;0;0,079
29;0;0,085
30;0;0,09
31;0;0,085
32;0;0,079
33;0;0,073
34;0;0,067
35;0;0,061
36;0;0,055
37;0;0,049
38;0;0,043
39;0;0,037
40;0;0,031
41;0;0,025
42;0;0,019
43;0;0,013
44;0;0,007
45;0;0,001
15;0;0,001
16;0;0,007
17;0;0,013
18;0;0,019
19;0;0,025
